geneid,external_gene_name,entrezgene_id,pvalue.pef,pvalue.ref,pvalue.pef.ref,padj.pef,padj.ref,padj.pef.ref,l2fc.pef,l2fc.ref,l2fc.pef.ref,control_median,hfpef_median,hfref_median,z.pos.pef,z.pos.ref,description
ENSG00000215039,CD27-AS1,,7.96481E-40,2.61823E-17,5.87524E-06,1.12567E-37,7.36932E-16,2.22056E-05,1.015488604,0.69453613,0.320952474,194,379,294,13.20728265,8.462447771,CD27 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43896]
ENSG00000106366,SERPINE1,5054,8.98649E-40,0.000259803,2.22449E-23,1.25669E-37,0.000852849,2.86916E-21,-5.011300962,-1.471278301,-3.540022661,498,20,173.5,-13.19819301,-3.652397982,serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]
ENSG00000114850,SSR3,6747,9.94517E-40,1.44237E-12,1.55985E-09,1.37627E-37,2.1057E-11,1.26899E-08,-0.865865152,-0.495109712,-0.37075544,7407,4115,5069.5,-13.19055398,-7.079920669,signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325]
ENSG00000166741,NNMT,4837,1.0214E-39,0.000172653,9.01979E-23,1.3989E-37,0.000591615,1.02417E-20,-2.255616836,-0.68123288,-1.574383957,496.5,106,235,-13.18854327,-3.755996962,nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]
ENSG00000110492,MDK,4192,1.20077E-39,4.69757E-38,0.587064366,1.62778E-37,9.6011E-36,0.650308521,1.578817324,1.636398273,-0.057580949,36.5,112,116.5,13.17633931,12.89670512,midkine [Source:HGNC Symbol;Acc:HGNC:6972]
ENSG00000118985,ELL2,22936,1.29103E-39,3.05985E-23,0.005719939,1.73246E-37,1.76739E-21,0.011236047,-1.164533343,-0.935539086,-0.228994257,1867,959,1041.5,-13.17086892,-9.930737221,elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]
ENSG00000142733,MAP3K6,9064,1.48883E-39,1.78975E-37,0.607118039,1.9779E-37,3.49659E-35,0.668352685,-1.150883345,-1.193098446,0.042215101,1856,810,667.5,-13.16010312,-12.79318946,mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]
ENSG00000114654,EFCC1,79825,1.57139E-39,1.81971E-34,0.840413862,2.06693E-37,2.87795E-32,0.874101477,1.609892945,1.588072227,0.021820718,36.5,104,102.5,13.15602432,12.243518,EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]
ENSG00000182902,SLC25A18,83733,6.23721E-39,2.61819E-40,0.189791563,8.12366E-37,6.56277E-38,0.250890126,-2.436321349,-2.676028694,0.239707345,116,23,18.5,-13.05142219,-13.29078431,solute carrier family 25 member 18 [Source:HGNC Symbol;Acc:HGNC:10988]
ENSG00000137393,RNF144B,255488,8.76912E-39,9.79713E-33,0.738320708,1.13105E-36,1.3147E-30,0.787206309,-1.24133009,-1.211336255,-0.029993835,823.5,352,373,-13.02544254,-11.9157578,ring finger protein 144B [Source:HGNC Symbol;Acc:HGNC:21578]
ENSG00000116285,ERRFI1,54206,1.30041E-38,2.11241E-14,2.29787E-07,1.66115E-36,4.04955E-13,1.18323E-06,-1.268357708,-0.793481365,-0.474876343,664,264,317.5,-12.99533257,-7.643593761,ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]
ENSG00000138709,LARP1B,55132,1.41947E-38,8.14826E-14,8.62061E-08,1.78235E-36,1.44719E-12,4.8548E-07,-0.670615872,-0.410272528,-0.260343344,867.5,556,629,-12.98862921,-7.467903484,La ribonucleoprotein 1B [Source:HGNC Symbol;Acc:HGNC:24704]
ENSG00000265542,AC015845.2,,1.42213E-38,7.58461E-58,1.72915E-06,1.78235E-36,6.2976E-55,7.37218E-06,-2.181888469,-3.01707111,0.835182641,83,20,9.5,-12.98848593,-16.03243933,novel transcript
ENSG00000267653,AC002546.1,,1.58117E-38,3.83023E-47,0.00397426,1.96317E-36,1.64144E-44,0.008101588,-3.278896819,-4.017310613,0.738413795,111,11,5.5,-12.98036878,-14.42077404,novel transcript
ENSG00000108829,LRRC59,55379,2.4041E-38,5.92902E-06,4.15405E-18,2.95726E-36,2.8011E-05,1.82134E-16,-0.80435064,-0.299121713,-0.505228927,1128,676,943,-12.94823775,-4.528904937,leucine rich repeat containing 59 [Source:HGNC Symbol;Acc:HGNC:28817]
ENSG00000162755,KLHDC9,126823,2.97527E-38,2.86396E-14,1.17827E-07,3.62628E-36,5.3664E-13,6.43111E-07,1.38678241,0.872406067,0.514376343,50,142,98,12.93186143,7.604324212,kelch domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28489]
ENSG00000196821,ILRUN,64771,4.8411E-38,7.95731E-28,0.184114079,5.84673E-36,7.2406E-26,0.244595554,-0.742081131,-0.670555288,-0.071525843,8912,5127,5247,-12.89438495,-10.93365974,inflammation and lipid regulator with UBA-like and NBR1-like domains [Source:HGNC Symbol;Acc:HGNC:21215]
ENSG00000186716,BCR,613,4.9918E-38,1.41017E-18,0.000180614,5.97442E-36,4.61431E-17,0.000502611,-0.674808812,-0.490490419,-0.184318392,1303,805,882,-12.89202142,-8.796605589,BCR activator of RhoGEF and GTPase [Source:HGNC Symbol;Acc:HGNC:1014]
ENSG00000079805,DNM2,1785,5.2977E-38,3.32564E-36,0.587384602,6.28392E-36,5.81331E-34,0.65054118,-0.515027365,-0.535358742,0.020331377,4550.5,3163,3242,-12.88743452,-12.56411769,dynamin 2 [Source:HGNC Symbol;Acc:HGNC:2974]
ENSG00000187555,USP7,7874,6.7552E-38,8.24477E-08,2.21403E-14,7.94184E-36,5.6199E-07,4.94342E-13,-0.355640539,-0.157761624,-0.197878915,3449,2668,3070.5,-12.86867387,-5.361688351,ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]
ENSG00000137218,FRS3,10817,1.03611E-37,3.44964E-15,1.20479E-06,1.20743E-35,7.42762E-14,5.2999E-06,0.845716671,0.555703314,0.290013357,101.5,191,142,12.83558958,7.873460659,fibroblast growth factor receptor substrate 3 [Source:HGNC Symbol;Acc:HGNC:16970]
ENSG00000152583,SPARCL1,8404,2.12788E-37,8.15169E-34,0.883979977,2.45816E-35,1.19006E-31,0.909093822,-1.062565217,-1.073909381,0.011344163,35598.5,16526,16006,-12.77973701,-12.12123949,SPARC like 1 [Source:HGNC Symbol;Acc:HGNC:11220]
ENSG00000173918,C1QTNF1,114897,2.55682E-37,2.48782E-19,0.000654214,2.92822E-35,9.03025E-18,0.001608594,-1.880673155,-1.410985725,-0.469687431,3626.5,1372,1680,-12.76544589,-8.989312317,C1q and TNF related 1 [Source:HGNC Symbol;Acc:HGNC:14324]
ENSG00000213341,CHUK,1147,3.57279E-37,4.74349E-13,8.87958E-08,4.0568E-35,7.48423E-12,4.98585E-07,-0.630959584,-0.381031875,-0.249927708,689,462,550.5,-12.73936763,-7.232452479,component of inhibitor of nuclear factor kappa B kinase complex [Source:HGNC Symbol;Acc:HGNC:1974]
ENSG00000113719,ERGIC1,57222,3.6048E-37,6.76302E-19,0.000478146,4.05845E-35,2.32764E-17,0.001213173,-0.454064235,-0.337249888,-0.116814347,2917,2095,2266.5,-12.73867171,-8.878726377,endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]
ENSG00000166979,EVA1C,59271,4.27122E-37,2.13125E-17,9.5262E-05,4.76833E-35,6.10208E-16,0.000280114,-1.007307632,-0.714573695,-0.292733937,354.5,186,196,-12.72542914,-8.486406588,eva-1 homolog C [Source:HGNC Symbol;Acc:HGNC:13239]
ENSG00000082153,BZW1,9689,6.1909E-37,7.24577E-08,1.0526E-13,6.85384E-35,4.97983E-07,2.03252E-12,-0.639283855,-0.288647131,-0.350636725,2470.5,1574,1927.5,-12.69640484,-5.384967564,basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]
ENSG00000121413,ZSCAN18,65982,6.70263E-37,1.49987E-17,0.000112396,7.35905E-35,4.35723E-16,0.000326664,0.641746155,0.459695815,0.182050341,1433.5,2230,1964.5,12.69018613,8.527157711,zinc finger and SCAN domain containing 18 [Source:HGNC Symbol;Acc:HGNC:21037]
ENSG00000197616,MYH6,4624,7.68454E-37,2.50712E-54,3.65762E-05,8.36796E-35,1.753E-51,0.000117173,-3.617526,-4.718576905,1.101050905,164336.5,11354,7167,-12.67947447,-15.52084904,myosin heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:7576]
ENSG00000205795,CYS1,192668,9.25248E-37,1.68864E-27,0.224783662,9.99343E-35,1.48567E-25,0.290378349,1.889944885,1.724513783,0.165431103,50,213,168.5,12.66491137,10.86519396,cystin 1 [Source:HGNC Symbol;Acc:HGNC:18525]
ENSG00000199161,MIR126,,1.01514E-36,0.144642759,3.08192E-51,1.08759E-34,0.218709202,2.04717E-47,2.269910878,-0.293969586,2.563880463,13,71,10,12.65763313,-1.45871793,microRNA 126 [Source:HGNC Symbol;Acc:HGNC:31508]
ENSG00000068878,PSME4,23198,1.05873E-36,3.12998E-13,1.73357E-07,1.12522E-34,5.05862E-12,9.15361E-07,-0.835610528,-0.512741532,-0.322868996,5496.5,3168,3916,-12.65433159,-7.288683524,proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]
ENSG00000006015,REX1BD,55049,1.37456E-36,4.01824E-05,8.37986E-19,1.44929E-34,0.000160307,4.1852E-17,0.891279259,0.309816838,0.581462421,356,676,442.5,12.63381123,4.106428219,required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]
ENSG00000137198,GMPR,2766,1.42087E-36,4.54444E-31,0.769688158,1.48632E-34,5.29586E-29,0.813884579,-0.816791488,-0.799044631,-0.017746857,2996,1659,1697.5,-12.63120422,-11.59162209,guanosine monophosphate reductase [Source:HGNC Symbol;Acc:HGNC:4376]
ENSG00000182179,UBA7,7318,1.49463E-36,2.72671E-10,2.39111E-10,1.55126E-34,2.73929E-09,2.26737E-09,1.237714032,0.660334873,0.577379159,299.5,749,422,12.62722169,6.313569868,ubiquitin like modifier activating enzyme 7 [Source:HGNC Symbol;Acc:HGNC:12471]
ENSG00000171703,TCEA2,6919,2.24684E-36,1.44897E-15,1.06463E-05,2.3139E-34,3.27374E-14,3.82882E-05,0.682024292,0.461443717,0.220580575,355.5,559,475,12.59509677,7.981217302,transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]
ENSG00000246731,AC100786.1,,2.90178E-36,8.37254E-35,0.612367956,2.9654E-34,1.35645E-32,0.673341193,1.273191903,1.318025419,-0.044833516,37,90,97,12.57489696,12.30634937,"novel transcript, antisense to RPL38"
ENSG00000123124,WWP1,11059,3.86155E-36,2.91001E-25,0.112638509,3.90886E-34,2.12415E-23,0.159735545,-0.645086121,-0.56875726,-0.07632886,5954,3859,3830.5,-12.55229467,-10.38472695,WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]
ENSG00000163961,RNF168,165918,3.88385E-36,4.57649E-19,0.001255608,3.90886E-34,1.60419E-17,0.002891445,-0.583224914,-0.441755725,-0.141469189,851,570,635.5,-12.55183882,-8.922071015,ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661]
ENSG00000153879,CEBPG,1054,4.2613E-36,2.05399E-13,5.07623E-07,4.25649E-34,3.41091E-12,2.43194E-06,-0.627334151,-0.391013678,-0.236320472,1070.5,685,787,-12.54449356,-7.345234248,CCAAT enhancer binding protein gamma [Source:HGNC Symbol;Acc:HGNC:1837]
ENSG00000066855,MTFR1,9650,5.40637E-36,3.89415E-11,5.34283E-09,5.35998E-34,4.49859E-10,3.85968E-08,-0.879033255,-0.492670256,-0.386362998,471,258,330.5,-12.52562507,-6.608050135,mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510]
ENSG00000150281,CTF1,1489,5.69518E-36,4.90409E-33,0.814016156,5.60448E-34,6.78654E-31,0.8520489,0.928824882,0.944871116,-0.016046234,234,415,390,12.52149552,11.97329622,cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]
ENSG00000122126,OCRL,4952,1.11401E-35,3.54869E-37,0.223965839,1.0882E-33,6.64005E-35,0.289434452,-0.557951198,-0.609533104,0.051581906,901.5,596,566,-12.46813669,-12.73989569,OCRL inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]
ENSG00000092148,HECTD1,25831,1.50148E-35,3.14093E-08,2.52155E-12,1.456E-33,2.30156E-07,3.59648E-11,-0.660866993,-0.313032428,-0.347834565,7502,4763,5830,-12.44432495,-5.533394054,HECT domain E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20157]
ENSG00000071242,RPS6KA2,6196,2.08084E-35,3.87998E-11,8.92533E-09,2.00319E-33,4.48612E-10,6.15964E-08,-1.086775798,-0.616139292,-0.470636507,7060.5,3255,4543,-12.41824172,-6.608590005,ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]
ENSG00000004468,CD38,952,2.19682E-35,1.28721E-48,0.000540576,2.09963E-33,6.10736E-46,0.001355523,-1.602950806,-2.027044962,0.424094156,470,162,119,-12.41390113,-14.65309244,CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]
ENSG00000102359,SRPX2,27286,2.39583E-35,0.014522925,1.06509E-25,2.27347E-33,0.030644386,2.17689E-23,-2.04563685,-0.427601909,-1.618034941,529.5,119,406,-12.4069581,-2.44406214,sushi repeat containing protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30668]
ENSG00000131724,IL13RA1,3597,2.55303E-35,8.19211E-21,0.009645269,2.40546E-33,3.40101E-19,0.01795899,-0.914586568,-0.735282937,-0.179303631,1170,644,729.5,-12.40186755,-9.35714397,interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]
ENSG00000123243,ITIH5,80760,2.80581E-35,2.38434E-38,0.134019248,2.62501E-33,5.02794E-36,0.185966755,1.425181167,1.585506239,-0.160325071,502,1129,1294,12.39430117,12.94887112,inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]
ENSG00000130592,LSP1,4046,3.10563E-35,5.31522E-40,0.066661647,2.88519E-33,1.26094E-37,0.100579213,1.638625054,1.862413868,-0.223788814,129.5,398,443.5,12.38615971,13.23769934,lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]
ENSG00000163472,TMEM79,84283,4.02766E-35,2.78667E-08,8.22262E-13,3.69055E-33,2.06359E-07,1.31929E-11,1.102885155,0.537931308,0.564953847,32.5,66,44.5,12.36528776,5.55433745,transmembrane protein 79 [Source:HGNC Symbol;Acc:HGNC:28196]
ENSG00000101276,SLC52A3,113278,4.02807E-35,1.68882E-11,3.24982E-08,3.69055E-33,2.08126E-10,1.98776E-07,-1.580174316,-0.91011425,-0.670060066,174,57,98,-12.36527959,-6.730671323,solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]
ENSG00000160294,MCM3AP,8888,4.40809E-35,1.75833E-14,7.96383E-06,4.01106E-33,3.42013E-13,2.92744E-05,-0.48753483,-0.322221256,-0.165313574,2330,1658,1784.5,-12.35803337,-7.66716944,minichromosome maintenance complex component 3 associated protein [Source:HGNC Symbol;Acc:HGNC:6946]
ENSG00000093183,SEC22C,9117,4.64118E-35,2.22891E-13,1.41883E-06,4.19443E-33,3.68756E-12,6.13981E-06,-0.417570612,-0.264001,-0.153569612,1235.5,916,1039.5,-12.35388993,-7.334295391,"SEC22 homolog C, vesicle trafficking protein [Source:HGNC Symbol;Acc:HGNC:16828]"
ENSG00000134817,APLNR,187,8.97463E-35,2.73856E-25,0.185914333,8.05594E-33,2.01004E-23,0.246592643,2.219580105,1.997223934,0.222356171,213,1194,959,12.30074162,10.39052011,apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]
ENSG00000115392,FANCL,55120,1.54552E-34,8.07081E-13,5.47097E-07,1.378E-32,1.22259E-11,2.59486E-06,0.762530613,0.476789061,0.285741552,149,256,207.5,12.25676256,7.159947243,FA complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]
ENSG00000113384,GOLPH3,64083,1.65102E-34,2.88172E-11,3.60602E-08,1.46225E-32,3.40905E-10,2.18679E-07,-0.593509153,-0.343147164,-0.250361988,1819,1195,1388.5,-12.25140928,-6.652491947,golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]
ENSG00000116584,ARHGEF2,9181,2.03141E-34,6.40323E-35,0.336072834,1.78724E-32,1.06334E-32,0.40788668,0.485699364,0.521144199,-0.035444835,1097,1544,1494,12.23458462,12.32797945,Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]
ENSG00000119138,KLF9,687,2.10041E-34,2.48796E-20,0.0107082,1.83578E-32,9.86643E-19,0.019769099,-1.232292593,-0.991762206,-0.240530387,6008,2587,2595.5,-12.23187229,-9.239006785,Kruppel like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]
ENSG00000142065,ZFP14,57677,2.49312E-34,7.25549E-11,1.21071E-08,2.16478E-32,8.0593E-10,8.06339E-08,0.865422581,0.493954381,0.371468199,153,282,217.5,12.21794334,6.515278471,ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312]
ENSG00000131781,FMO5,2330,2.80795E-34,1.09405E-36,0.154885654,2.42231E-32,1.99102E-34,0.210674303,-3.153287825,-3.504476691,0.351188866,159,34,26.5,-12.20827032,-12.65175392,flavin containing dimethylaniline monoxygenase 5 [Source:HGNC Symbol;Acc:HGNC:3773]
ENSG00000197702,PARVA,55742,4.32051E-34,2.13657E-12,5.50296E-07,3.7031E-32,3.03251E-11,2.60816E-06,-0.665559111,-0.409145539,-0.256413572,3208,2078,2409.5,-12.17315539,-7.025267298,parvin alpha [Source:HGNC Symbol;Acc:HGNC:14652]
ENSG00000100711,ZFYVE21,79038,7.89148E-34,9.3419E-15,3.34968E-05,6.72041E-32,1.90641E-13,0.000108169,0.458932218,0.313014164,0.145918054,860,1161,1046,12.1238977,7.747907767,zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]
ENSG00000110075,PPP6R3,55291,8.92656E-34,3.4648E-09,5.24288E-10,7.55346E-32,2.94686E-08,4.68404E-09,-0.409837316,-0.212862159,-0.196975157,3008,2380,2548.5,-12.11379571,-5.90790753,protein phosphatase 6 regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:1173]
ENSG00000068001,HYAL2,8692,9.16424E-34,9.47984E-05,1.89719E-17,7.7055E-32,0.000345297,7.45686E-16,-1.192610718,-0.408791574,-0.783819144,1093.5,495,770,-12.11164075,-3.90353354,hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:5321]
ENSG00000100296,THOC5,8563,1.17958E-33,4.16825E-22,0.058847491,9.85584E-32,2.00635E-20,0.090036729,-0.578629868,-0.493337689,-0.085292179,953.5,619,659,-12.09091994,-9.666897028,THO complex 5 [Source:HGNC Symbol;Acc:HGNC:19074]
ENSG00000122863,CHST3,9469,1.32958E-33,0.000178207,5.33298E-18,1.10396E-31,0.000608918,2.27079E-16,-0.965224008,-0.318708618,-0.64651539,1892,959,1494.5,-12.08108253,-3.748061452,carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]
ENSG00000134986,NREP,9315,1.34706E-33,3.06744E-18,0.00268727,1.11153E-31,9.67955E-17,0.005725966,1.604509088,1.232574793,0.371934296,639.5,2172,1403.5,12.08000834,8.708934744,neuronal regeneration related protein [Source:HGNC Symbol;Acc:HGNC:16834]
ENSG00000131831,RAI2,10742,1.37597E-33,6.95937E-06,7.32738E-15,1.12838E-31,3.25318E-05,1.82292E-13,-0.756819986,-0.299321672,-0.457498314,862.5,484,661,-12.07826227,-4.494927224,retinoic acid induced 2 [Source:HGNC Symbol;Acc:HGNC:9835]
ENSG00000124615,MOCS1,4337,2.05428E-33,5.2448E-36,0.158626385,1.6743E-31,9.04899E-34,0.215167605,-0.696069617,-0.772763892,0.076694274,1323.5,874,752.5,-12.0452597,-12.52803199,molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]
ENSG00000131473,ACLY,47,3.85601E-33,3.07579E-05,7.52969E-16,3.12361E-31,0.000126039,2.28384E-14,-0.569296557,-0.210384946,-0.35891161,1277,888,1115.5,-11.99322354,-4.167781146,ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]
ENSG00000153989,NUS1,116150,4.35276E-33,1.70078E-05,3.07074E-15,3.50463E-31,7.32172E-05,8.41131E-14,-0.55294857,-0.210815988,-0.342132582,820.5,582,700,-11.98318457,-4.300936464,NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042]
ENSG00000099860,GADD45B,4616,6.63944E-33,2.75E-17,0.001703717,5.31355E-31,7.72384E-16,0.003805292,-1.826622254,-1.376970896,-0.449651358,881,327,355.5,-11.94814021,-8.456721288,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]
ENSG00000158669,GPAT4,137964,7.58697E-33,3.63192E-15,0.000157702,6.0355E-31,7.79483E-14,0.000443683,-0.410230749,-0.288079689,-0.122151061,1637,1244,1289,-11.93704643,-7.867018907,glycerol-3-phosphate acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20880]
ENSG00000184557,SOCS3,9021,7.7401E-33,0.722021708,4.64665E-35,6.12067E-31,0.793059809,5.14423E-32,-2.660299734,-0.084094069,-2.576205665,422.5,84,403,-11.93538383,-0.35575813,suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]
ENSG00000163638,ADAMTS9,56999,8.12332E-33,1.5176E-09,4.25627E-09,6.3857E-31,1.3678E-08,3.14311E-08,-1.796532916,-0.968724145,-0.827808771,1326.5,483,786.5,-11.93136221,-6.04248302,ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]
ENSG00000184216,IRAK1,3654,8.7173E-33,2.4476E-18,0.005296051,6.81231E-31,7.77903E-17,0.010468388,-0.828099229,-0.646231972,-0.181867258,1219,673,779,-11.92548677,-8.734489042,interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]
ENSG00000135966,TGFBRAP1,9392,9.14347E-33,1.69386E-06,4.26206E-13,7.10357E-31,8.94036E-06,7.24987E-12,-0.432626258,-0.184429119,-0.248197139,670.5,510,595.5,-11.9215113,-4.786889988,transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836]
ENSG00000141867,BRD4,23476,1.37988E-32,1.5973E-06,4.58776E-13,1.0658E-30,8.47E-06,7.76413E-12,-0.641630906,-0.275706977,-0.365923929,1913,1310,1684.5,-11.88717935,-4.798660553,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]
ENSG00000198830,HMGN2,3151,1.48125E-32,2.03732E-26,0.555215399,1.13748E-30,1.66048E-24,0.621244553,0.850644214,0.811249705,0.03939451,1629.5,2696,2555,11.88125577,10.63550033,high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]
ENSG00000168615,ADAM9,8754,1.92912E-32,1.77034E-10,6.27896E-08,1.4729E-30,1.83885E-09,3.63785E-07,-0.698728064,-0.400453284,-0.298274779,5596,3355,3986,-11.85915494,-6.380046802,ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]
ENSG00000248713,C4orf54,285556,2.03882E-32,1.82426E-13,1.71432E-05,1.54775E-30,3.05615E-12,5.88646E-05,-4.330833882,-2.858405277,-1.472428605,161.5,43,68,-11.854523,-7.361081874,chromosome 4 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:27741]
ENSG00000165650,PDZD8,118987,2.10347E-32,0.001126641,3.36027E-19,1.58776E-30,0.003159684,1.82956E-17,-0.752238153,-0.219854859,-0.532383294,1416.5,875,1246.5,-11.85190758,-3.256829497,PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]
ENSG00000165732,DDX21,9188,2.14957E-32,1.70998E-05,7.97708E-15,1.61339E-30,7.35894E-05,1.97347E-13,-0.745205177,-0.287799915,-0.457405263,1917.5,1194,1623,-11.85009109,-4.299741022,DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]
ENSG00000069122,ADGRF5,221395,2.52022E-32,2.45204E-43,0.002114433,1.88096E-30,8.35266E-41,0.004616309,-0.956817837,-1.189415947,0.23259811,5882,3095,2529,-11.83675314,-13.80278192,adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]
ENSG00000008311,AASS,10157,3.37477E-32,3.36823E-18,0.006579718,2.50469E-30,1.05287E-16,0.012742209,-1.331638903,-1.044744312,-0.286894591,2108,859,1085.5,-11.81223303,-8.698323533,aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]
ENSG00000097033,SH3GLB1,51100,3.55924E-32,0.002571742,3.87657E-20,2.62692E-30,0.006634096,2.53696E-18,-0.583398198,-0.15863425,-0.424763948,5868,3952,5031,-11.80775843,-3.014769977,"SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]"
ENSG00000244227,LRRC77P,,3.88091E-32,2.20749E-13,1.73382E-05,2.84112E-30,3.65668E-12,5.94573E-05,1.691022791,1.120832142,0.570190649,104.5,382,233,11.80048008,7.33558854,"leucine rich repeat containing 77, pseudogene [Source:HGNC Symbol;Acc:HGNC:50536]"
ENSG00000115594,IL1R1,3554,3.89224E-32,3.42915E-15,0.000268078,2.84112E-30,7.39549E-14,0.000715431,-1.407281256,-1.000321458,-0.406959799,1982.5,767,980.5,-11.80023476,-7.874205556,interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]
ENSG00000087269,NOP14,8602,4.93703E-32,1.75206E-10,1.1828E-07,3.58407E-30,1.82272E-09,6.45317E-07,-0.489478617,-0.282166926,-0.207311691,899.5,631,741.5,-11.78020927,-6.381636137,NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]
